id_terraza,id_local,id_distrito_local,desc_distrito_local,id_barrio_local,desc_barrio_local,id_ndp_edificio,id_clase_ndp_edificio,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,nom_edificio,num_edificio,Cod_Postal,coordenada_x_local,coordenada_y_local,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,secuencial_local_PC,Escalera,id_planta_agrupado,id_local_agrupado,coordenada_x_agrupacion,coordenada_y_agrupacion,rotulo,id_periodo_terraza,desc_periodo_terraza,id_situacion_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,Fecha_confir_ult_decreto_resol,id_ndp_terraza,id_clase_ndp_terraza,ID_VIAL,DESC_CLASE,DESC_NOMBRE,nom_terraza,num_terraza,cal_terraza,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_aux_es,mesas_aux_ra,mesas_es,mesas_ra,sillas_es,sillas_ra
-0.16661741712995326,0.4487791150165642,16,HORTALEZA           ,1.3393070069681694,CANILLAS            ,1.0923019850794367,1,-0.2900945576936234,CALLE                   ,LOS EMIGRANTES                                    ,NUM,11,28043,"445947,59","4479831,47",1,Puerta Calle,1,Abierto,10,,PB,,,,DOMINO´S PIZZA,1,Anual,1,Abierta,"80,58","80,58",23/01/2017,0.8159383778159122,1,-0.2899439938614279,CALLE                   ,LOS EMIGRANTES                                    ,NUM,11,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,20,20.0,80,  
-0.16644536916621983,0.45116354680538556,16,HORTALEZA           ,1.3445307664835975,VALDEFUENTES        ,2.9440249391863906,1,1.2088485344230129,CALLE                   ,PRINCIPE CARLOS                                   ,NUM,19,28050,0,0,3,Interior,1,Abierto,0,,PB,,,,LA SUREÑA,1,Anual,1,Abierta,"53,55","53,55",23/01/2017,2.448303265253866,1,1.2058215269485104,CALLE                   ,PRINCIPE CARLOS                                   ,NUM,50,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,18,18.0,72,  
-0.1659292252750195,0.6264995511647127,16,HORTALEZA           ,1.3445307664835975,VALDEFUENTES        ,2.9445412397199786,1,1.2088482418277418,CALLE                   ,CARDENAL TAVERA                                   ,NUM,2,28050,"444178,61","4482897,51",1,Puerta Calle,1,Abierto,40,,PB,,,,BARRA DE PINTXOS,1,Anual,1,Abierta,"75,41","75,41",23/01/2017,2.4483046178919876,1,1.2058215269485104,CALLE                   ,PRINCIPE CARLOS                                   ,NUM,31,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,0,28.0,0,  
-0.16575717731128606,-0.8870891349255878,16,HORTALEZA           ,1.3445307664835975,VALDEFUENTES        ,2.9437804386362814,1,1.2088501924628816,CALLE                   ,ALCALDE HENCHE DE LA PLATA                        ,NUM,7,28050,"444852,61","4482129,5",1,Puerta Calle,1,Abierto,50,,PB,,,,OKELA-SUSHI & BUEY SANCHINARRO,1,Anual,1,Abierta,67,67,23/01/2017,2.4468266353045016,1,1.2058231814735427,CALLE                   ,ALCALDE HENCHE DE LA PLATA                        ,NUM,7, C,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,16,16.0,64, A
-0.16558512934755262,-0.887094800039189,16,HORTALEZA           ,1.3375657537963601,PIOVERA             ,2.945309377526393,1,-0.3027682243239938,GLORIETA                ,MAR CARIBE                                        ,NUM,1,28043,"447225,58","4478438,45",1,Puerta Calle,1,Abierto,40,,PB,,,,VIPS TUCUMAN,1,Anual,1,Abierta,"41,4","55,06",23/01/2017,2.448173111407948,1,-0.30259079390850563,GLORIETA                ,MAR CARIBE                                        ,NUM,1,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,24,24.0,48,  
-0.1654130813838192,0.44718686705125715,16,HORTALEZA           ,1.3393070069681694,CANILLAS            ,-0.4500161867052007,1,-0.2963899887779662,CARRETERA               ,CANILLAS                                          ,NUM,134,28043,0,0,0,Agrupado,1,Abierto,0,,PB,E21C,0,0,LA ERMITA (L110),1,Anual,1,Abierta,"16,2","16,2",23/01/2017,-0.5426235472461945,1,-0.2962260794216596,CARRETERA               ,CANILLAS                                          ,NUM,134,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,5,5.0,20,  
-0.16524103342008575,0.4482108000198469,16,HORTALEZA           ,1.3410482601399787,PINAR DEL REY       ,1.0753353872407196,1,4.032571821305487,AVENIDA                 ,GRAN VIA DE HORTALEZA                             ,NUM,67,28043,"445425,59","4480064,48",1,Puerta Calle,1,Abierto,10,,PB,,,,JARDIN DE CHINA,2,Estacional,1,Abierta,"22,5",,23/01/2017,0.800993229503972,1,4.023558874710519,AVENIDA                 ,GRAN VIA DE HORTALEZA                             ,NUM,67, C,Acera,10:00:00,01:00:00,,,10:00:00,02:30:00,,,0,,8,,32, C
-0.16438079360141858,-1.4923181087079773,11,CARABANCHEL         ,0.470421674235291,VISTA ALEGRE        ,-0.4570966359923193,1,-0.2952515493444948,CALLE                   ,CASTROJERIZ                                       ,NUM,10,28025,"437259,6","4470998,54",1,Puerta Calle,1,Abierto,20,,PB,,,,EL RINCON DEL CAÑEO,1,Anual,1,Abierta,26,26,23/01/2017,-0.5488604113315615,1,-0.2950900533369653,CALLE                   ,CASTROJERIZ                                       ,NUM,10,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,01:30:00,10:00:00,00:30:00,0,0.0,8,4.0,29,  
-0.16420874563768512,-0.8870988794051796,16,HORTALEZA           ,1.3393070069681694,CANILLAS            ,-0.4500265946141726,1,-0.26576526091234925,CALLE                   ,UTRILLAS                                          ,NUM,19,28043,"445534,59","4479304,48",1,Puerta Calle,1,Abierto,10,,PB,,,,BAR CAFETERIA ASTURIAS,1,Anual,1,Abierta,"10,8","10,8",24/01/2017,-0.5426327151267962,1,-0.26566627213711946,CALLE                   ,UTRILLAS                                          ,NUM,19,  ,Superficie en parcela privada,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,5,5.0,14,  
-0.16403669767395168,0.5663232497943761,16,HORTALEZA           ,1.3445307664835975,VALDEFUENTES        ,-0.4490750387398109,1,-0.2761523930318349,CALLE                   ,OÑA                                               ,NUM,51,28050,"443648,61","4482262,51",1,Puerta Calle,1,Abierto,20,,PB,,,,RÓTULO NO INFORMADO,1,Anual,1,Abierta,"20,55","20,55",24/01/2017,-0.5417945303708058,1,-0.27603138483962036,CALLE                   ,OÑA                                               ,NUM,51,  ,Superficie en parcela privada,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,4,4.0,12,  
